Continent,Country,Pivot Field Names,Year,Pivot Field Values,Rank
Asia,India,Government trust,2016,0.08722,118
Asia,India,Health (Life Expectancy),2016,0.45091,118
Asia,India,Score,2016,4.404,118
Asia,Myanmar,Economy,2016,0.34112,119
Asia,Myanmar,Family,2016,0.69981,119
Asia,Myanmar,Freedom,2016,0.42692,119
Asia,Myanmar,Generosity,2016,0.81971,119
Asia,Myanmar,Government trust,2016,0.20243,119
Asia,Myanmar,Health (Life Expectancy),2016,0.3988,119
Asia,Myanmar,Score,2016,4.395,119
Africa,Egypt,Economy,2016,0.95395,120
Africa,Egypt,Family,2016,0.49813,120
Africa,Egypt,Freedom,2016,0.18847,120
Africa,Egypt,Generosity,2016,0.12706,120
Africa,Egypt,Government trust,2016,0.10393,120
Africa,Egypt,Health (Life Expectancy),2016,0.52116,120
Africa,Egypt,Score,2016,4.362,120
Asia,Armenia,Economy,2016,0.86086,121
Asia,Armenia,Family,2016,0.62477,121
Asia,Armenia,Freedom,2016,0.14037,121
Asia,Armenia,Generosity,2016,0.07793,121
Asia,Armenia,Government trust,2016,0.03616,121
Asia,Armenia,Health (Life Expectancy),2016,0.64083,121
Asia,Armenia,Score,2016,4.36,121
Africa,Kenya,Economy,2016,0.52267,122
Africa,Kenya,Family,2016,0.7624,122
Africa,Kenya,Freedom,2016,0.40576,122
Africa,Kenya,Generosity,2016,0.41328,122
Africa,Kenya,Government trust,2016,0.06686,122
Africa,Kenya,Health (Life Expectancy),2016,0.30147,122
Africa,Kenya,Score,2016,4.356,122
Europe,Ukraine,Economy,2016,0.87287,123
Europe,Ukraine,Family,2016,1.01413,123
Europe,Ukraine,Freedom,2016,0.12859,123
Europe,Ukraine,Generosity,2016,0.20363,123
Europe,Ukraine,Government trust,2016,0.01829,123
Europe,Ukraine,Health (Life Expectancy),2016,0.58628,123
Europe,Ukraine,Score,2016,4.324,123
Africa,Ghana,Economy,2016,0.63107,124
Africa,Ghana,Family,2016,0.49353,124
Africa,Ghana,Freedom,2016,0.40973,124
Africa,Ghana,Generosity,2016,0.21203,124
Africa,Ghana,Government trust,2016,0.0326,124
Africa,Ghana,Health (Life Expectancy),2016,0.29681,124
Africa,Ghana,Score,2016,4.276,124
Africa,Democratic Republic of the Congo,Economy,2016,0.05661,125
Africa,Democratic Republic of the Congo,Family,2016,0.80676,125
Africa,Democratic Republic of the Congo,Freedom,2016,0.15602,125
Africa,Democratic Republic of the Congo,Generosity,2016,0.25458,125
Africa,Democratic Republic of the Congo,Government trust,2016,0.06075,125
Africa,Democratic Republic of the Congo,Health (Life Expectancy),2016,0.188,125
Africa,Democratic Republic of the Congo,Score,2016,4.272,125
Asia,Georgia,Economy,2016,0.83792,126
Asia,Georgia,Family,2016,0.19249,126
Asia,Georgia,Freedom,2016,0.32461,126
Asia,Georgia,Generosity,2016,0.06786,126
Asia,Georgia,Government trust,2016,0.3188,126
Asia,Georgia,Health (Life Expectancy),2016,0.64035,126
Asia,Georgia,Score,2016,4.252,126
Africa,Republic of the Congo,Economy,2016,0.77109,127
Africa,Republic of the Congo,Family,2016,0.47799,127
Africa,Republic of the Congo,Freedom,2016,0.37938,127
Africa,Republic of the Congo,Generosity,2016,0.12077,127
Africa,Republic of the Congo,Government trust,2016,0.09753,127
Africa,Republic of the Congo,Health (Life Expectancy),2016,0.28212,127
Africa,Republic of the Congo,Score,2016,4.236,127
Africa,Senegal,Economy,2016,0.44314,128
Africa,Senegal,Family,2016,0.77416,128
Africa,Senegal,Freedom,2016,0.31056,128
Africa,Senegal,Generosity,2016,0.19103,128
Africa,Senegal,Government trust,2016,0.11681,128
Africa,Senegal,Health (Life Expectancy),2016,0.40457,128
Africa,Senegal,Score,2016,4.219,128
Europe,Bulgaria,Economy,2016,1.11306,129
Europe,Bulgaria,Family,2016,0.92542,129
Europe,Bulgaria,Freedom,2016,0.21219,129
Europe,Bulgaria,Generosity,2016,0.12793,129
Europe,Bulgaria,Government trust,2016,0.00615,129
Europe,Bulgaria,Health (Life Expectancy),2016,0.67806,129
Europe,Bulgaria,Score,2016,4.217,129
Africa,Mauritania,Economy,2016,0.61391,130
Africa,Mauritania,Family,2016,0.84142,130
Africa,Mauritania,Freedom,2016,0.1268,130
Africa,Mauritania,Generosity,2016,0.22686,130
Africa,Mauritania,Government trust,2016,0.17955,130
Africa,Mauritania,Health (Life Expectancy),2016,0.28639,130
Africa,Mauritania,Score,2016,4.201,130
Africa,Zimbabwe,Economy,2016,0.35041,131
Africa,Zimbabwe,Family,2016,0.71478,131
Africa,Zimbabwe,Freedom,2016,0.25429,131
Africa,Zimbabwe,Generosity,2016,0.18503,131
Africa,Zimbabwe,Government trust,2016,0.08582,131
Africa,Zimbabwe,Health (Life Expectancy),2016,0.1595,131
Africa,Zimbabwe,Score,2016,4.193,131
Africa,Malawi,Economy,2016,0.08709,132
Africa,Malawi,Family,2016,0.147,132
Africa,Malawi,Freedom,2016,0.4143,132
Africa,Malawi,Generosity,2016,0.30968,132
Africa,Malawi,Government trust,2016,0.07564,132
Africa,Malawi,Health (Life Expectancy),2016,0.29364,132
Africa,Malawi,Score,2016,4.156,132
Africa,Sudan,Economy,2016,0.63069,133
Africa,Sudan,Family,2016,0.81928,133
Africa,Sudan,Freedom,2016,0,133
Africa,Sudan,Generosity,2016,0.18077,133
Africa,Sudan,Government trust,2016,0.10039,133
Africa,Sudan,Health (Life Expectancy),2016,0.29759,133
Africa,Sudan,Score,2016,4.139,133
Africa,Gabon,Economy,2016,1.15851,134
Africa,Gabon,Family,2016,0.72368,134
Africa,Gabon,Freedom,2016,0.28098,134
Africa,Gabon,Generosity,2016,0.06244,134
Africa,Gabon,Government trust,2016,0.09314,134
Africa,Gabon,Health (Life Expectancy),2016,0.3494,134
Africa,Gabon,Score,2016,4.121,134
Africa,Mali,Economy,2016,0.31292,135
Africa,Mali,Family,2016,0.86333,135
Africa,Mali,Freedom,2016,0.27544,135
Africa,Mali,Generosity,2016,0.21064,135
Africa,Mali,Government trust,2016,0.13647,135
Africa,Mali,Health (Life Expectancy),2016,0.16347,135
Africa,Mali,Score,2016,4.073,135
North America,Haiti,Economy,2016,0.34097,136
North America,Haiti,Family,2016,0.29561,136
North America,Haiti,Freedom,2016,0.12072,136
North America,Haiti,Generosity,2016,0.47958,136
North America,Haiti,Government trust,2016,0.14476,136
North America,Haiti,Health (Life Expectancy),2016,0.27494,136
North America,Haiti,Score,2016,4.028,136
Africa,Botswana,Economy,2016,1.09426,137
Africa,Botswana,Family,2016,0.89186,137
Africa,Botswana,Freedom,2016,0.44089,137
Africa,Botswana,Generosity,2016,0.12425,137
Africa,Botswana,Government trust,2016,0.10769,137
Africa,Botswana,Health (Life Expectancy),2016,0.34752,137
Africa,Botswana,Score,2016,3.974,137
Africa,Comoros,Economy,2016,0.27509,138
Africa,Comoros,Family,2016,0.60323,138
Africa,Comoros,Freedom,2016,0.15412,138
Africa,Comoros,Generosity,2016,0.1827,138
Africa,Comoros,Government trust,2016,0.18437,138
Africa,Comoros,Health (Life Expectancy),2016,0.29981,138
Africa,Comoros,Score,2016,3.956,138
Africa,Ivory Coast,Economy,2016,0.55507,139
Africa,Ivory Coast,Family,2016,0.57576,139
Africa,Ivory Coast,Freedom,2016,0.40663,139
Africa,Ivory Coast,Generosity,2016,0.20338,139
Africa,Ivory Coast,Government trust,2016,0.1553,139
Africa,Ivory Coast,Health (Life Expectancy),2016,0.04476,139
Africa,Ivory Coast,Score,2016,3.916,139
Asia,Cambodia,Economy,2016,0.55604,140
Asia,Cambodia,Family,2016,0.5375,140
Asia,Cambodia,Freedom,2016,0.58852,140
Asia,Cambodia,Generosity,2016,0.40339,140
Asia,Cambodia,Government trust,2016,0.08092,140
Asia,Cambodia,Health (Life Expectancy),2016,0.42494,140
Asia,Cambodia,Score,2016,3.907,140
Africa,Angola,Economy,2016,0.84731,141
Africa,Angola,Family,2016,0.66366,141
Africa,Angola,Freedom,2016,0.00589,141
Africa,Angola,Generosity,2016,0.12071,141
Africa,Angola,Government trust,2016,0.08434,141
Africa,Angola,Health (Life Expectancy),2016,0.04991,141
Africa,Angola,Score,2016,3.866,141
Africa,Niger,Economy,2016,0.1327,142
Africa,Niger,Family,2016,0.6053,142
Africa,Niger,Freedom,2016,0.38041,142
Africa,Niger,Generosity,2016,0.2097,142
Africa,Niger,Government trust,2016,0.17176,142
Africa,Niger,Health (Life Expectancy),2016,0.26162,142
Africa,Niger,Score,2016,3.856,142
Africa,South Sudan,Economy,2016,0.39394,143
Africa,South Sudan,Family,2016,0.18519,143
Africa,South Sudan,Freedom,2016,0.19662,143
Africa,South Sudan,Generosity,2016,0.25899,143
Africa,South Sudan,Government trust,2016,0.13015,143
Africa,South Sudan,Health (Life Expectancy),2016,0.15781,143
Africa,South Sudan,Score,2016,3.832,143
Africa,Chad,Economy,2016,0.42214,144
Africa,Chad,Family,2016,0.63178,144
Africa,Chad,Freedom,2016,0.12807,144
Africa,Chad,Generosity,2016,0.18667,144
Africa,Chad,Government trust,2016,0.04952,144
Africa,Chad,Health (Life Expectancy),2016,0.03824,144
Africa,Chad,Score,2016,3.763,144
Africa,Burkina Faso,Economy,2016,0.31995,145
Africa,Burkina Faso,Family,2016,0.63054,145
Africa,Burkina Faso,Freedom,2016,0.3337,145
Africa,Burkina Faso,Generosity,2016,0.24353,145
Africa,Burkina Faso,Government trust,2016,0.12533,145
Africa,Burkina Faso,Health (Life Expectancy),2016,0.21297,145
Africa,Burkina Faso,Score,2016,3.739,145
Africa,Uganda,Economy,2016,0.34719,145
Africa,Uganda,Family,2016,0.90981,145
Africa,Uganda,Freedom,2016,0.43653,145
Africa,Uganda,Generosity,2016,0.27102,145
Africa,Uganda,Government trust,2016,0.06442,145
Africa,Uganda,Health (Life Expectancy),2016,0.19625,145
Africa,Uganda,Score,2016,3.739,145
Asia,Yemen,Economy,2016,0.57939,147
Asia,Yemen,Family,2016,0.47493,147
Asia,Yemen,Freedom,2016,0.2287,147
Asia,Yemen,Generosity,2016,0.09821,147
Asia,Yemen,Government trust,2016,0.05892,147
Asia,Yemen,Health (Life Expectancy),2016,0.31048,147
Asia,Yemen,Score,2016,3.724,147
Africa,Madagascar,Economy,2016,0.27954,148
Africa,Madagascar,Family,2016,0.46115,148
Africa,Madagascar,Freedom,2016,0.13684,148
Africa,Madagascar,Generosity,2016,0.2204,148
Africa,Madagascar,Government trust,2016,0.07506,148
Africa,Madagascar,Health (Life Expectancy),2016,0.37109,148
Africa,Madagascar,Score,2016,3.695,148
Africa,Tanzania,Economy,2016,0.47155,149
Africa,Tanzania,Family,2016,0.77623,149
Africa,Tanzania,Freedom,2016,0.3176,149
Africa,Tanzania,Generosity,2016,0.31472,149
Africa,Tanzania,Government trust,2016,0.05099,149
Africa,Tanzania,Health (Life Expectancy),2016,0.357,149
Africa,Tanzania,Score,2016,3.666,149
Africa,Liberia,Economy,2016,0.10706,150
Africa,Liberia,Family,2016,0.50353,150
Africa,Liberia,Freedom,2016,0.25748,150
Africa,Liberia,Generosity,2016,0.24063,150
Africa,Liberia,Government trust,2016,0.04852,150
Africa,Liberia,Health (Life Expectancy),2016,0.23165,150
Africa,Liberia,Score,2016,3.622,150
Africa,Guinea,Economy,2016,0.22415,151
Africa,Guinea,Family,2016,0.3109,151
Africa,Guinea,Freedom,2016,0.30953,151
Africa,Guinea,Generosity,2016,0.29914,151
Africa,Guinea,Government trust,2016,0.1192,151
Africa,Guinea,Health (Life Expectancy),2016,0.18829,151
Africa,Guinea,Score,2016,3.607,151
Africa,Rwanda,Economy,2016,0.32846,152
Africa,Rwanda,Family,2016,0.61586,152
Africa,Rwanda,Freedom,2016,0.5432,152
Africa,Rwanda,Generosity,2016,0.23552,152
Africa,Rwanda,Government trust,2016,0.50521,152
Africa,Rwanda,Health (Life Expectancy),2016,0.31865,152
Africa,Rwanda,Score,2016,3.515,152
Africa,Benin,Economy,2016,0.39499,153
Africa,Benin,Family,2016,0.10419,153
Africa,Benin,Freedom,2016,0.39747,153
Africa,Benin,Generosity,2016,0.2018,153
Africa,Benin,Government trust,2016,0.06681,153
Africa,Benin,Health (Life Expectancy),2016,0.21028,153
Africa,Benin,Score,2016,3.484,153
Asia,Afghanistan,Economy,2016,0.38227,154
Asia,Afghanistan,Family,2016,0.11037,154
Asia,Afghanistan,Freedom,2016,0.1643,154
Asia,Afghanistan,Generosity,2016,0.31268,154
Asia,Afghanistan,Government trust,2016,0.07112,154
Asia,Afghanistan,Health (Life Expectancy),2016,0.17344,154
Asia,Afghanistan,Score,2016,3.36,154
Africa,Togo,Economy,2016,0.28123,155
Africa,Togo,Family,2016,0,155
Africa,Togo,Freedom,2016,0.34678,155
Africa,Togo,Generosity,2016,0.17517,155
Africa,Togo,Government trust,2016,0.11587,155
Africa,Togo,Health (Life Expectancy),2016,0.24811,155
Africa,Togo,Score,2016,3.303,155
Asia,Syria,Economy,2016,0.74719,156
Asia,Syria,Family,2016,0.14866,156
Asia,Syria,Freedom,2016,0.06912,156
Asia,Syria,Generosity,2016,0.48397,156
Asia,Syria,Government trust,2016,0.17233,156
Asia,Syria,Health (Life Expectancy),2016,0.62994,156
Asia,Syria,Score,2016,3.069,156
Africa,Burundi,Economy,2016,0.06831,157
Africa,Burundi,Family,2016,0.23442,157
Africa,Burundi,Freedom,2016,0.0432,157
Africa,Burundi,Generosity,2016,0.2029,157
Africa,Burundi,Government trust,2016,0.09419,157
Africa,Burundi,Health (Life Expectancy),2016,0.15747,157
Africa,Burundi,Score,2016,2.905,157
Europe,Norway,Economy,2017,1.616463184,1
Europe,Norway,Family,2017,1.53352356,1
Europe,Norway,Freedom,2017,0.635422587,1
Europe,Norway,Generosity,2017,0.362012237,1
Europe,Norway,Government trust,2017,0.315963835,1
Europe,Norway,Health (Life Expectancy),2017,0.796666503,1
Europe,Norway,Score,2017,7.537000179,1
Europe,Denmark,Economy,2017,1.482383013,2
Europe,Denmark,Family,2017,1.551121593,2
Europe,Denmark,Freedom,2017,0.626006722,2
Europe,Denmark,Generosity,2017,0.355280489,2
Europe,Denmark,Government trust,2017,0.400770068,2
Europe,Denmark,Health (Life Expectancy),2017,0.792565525,2
Europe,Denmark,Score,2017,7.521999836,2
Europe,Iceland,Economy,2017,1.48063302,3
Europe,Iceland,Family,2017,1.610574007,3
Europe,Iceland,Freedom,2017,0.627162635,3
Europe,Iceland,Generosity,2017,0.475540221,3
Europe,Iceland,Government trust,2017,0.153526559,3
Europe,Iceland,Health (Life Expectancy),2017,0.833552122,3
Europe,Iceland,Score,2017,7.504000187,3
Europe,Switzerland,Economy,2017,1.564979553,4
Europe,Switzerland,Family,2017,1.516911745,4
Europe,Switzerland,Freedom,2017,0.620070577,4
Europe,Switzerland,Generosity,2017,0.290549278,4
Europe,Switzerland,Government trust,2017,0.367007285,4
Europe,Switzerland,Health (Life Expectancy),2017,0.858131289,4
Europe,Switzerland,Score,2017,7.493999958,4
Europe,Finland,Economy,2017,1.443571925,5
Europe,Finland,Family,2017,1.540246725,5
Europe,Finland,Freedom,2017,0.617950857,5
Europe,Finland,Generosity,2017,0.245482773,5
Europe,Finland,Government trust,2017,0.382611543,5
Europe,Finland,Health (Life Expectancy),2017,0.80915767,5
Europe,Finland,Score,2017,7.468999863,5
Europe,Netherlands,Economy,2017,1.503944635,6
Europe,Netherlands,Family,2017,1.428939223,6
Europe,Netherlands,Freedom,2017,0.585384488,6
Europe,Netherlands,Generosity,2017,0.47048983,6
Europe,Netherlands,Government trust,2017,0.282661825,6
Europe,Netherlands,Health (Life Expectancy),2017,0.810696125,6
Europe,Netherlands,Score,2017,7.376999855,6
North America,Canada,Economy,2017,1.479204416,7
North America,Canada,Family,2017,1.481348991,7
North America,Canada,Freedom,2017,0.611100912,7
North America,Canada,Generosity,2017,0.435539722,7
North America,Canada,Government trust,2017,0.287371516,7
North America,Canada,Health (Life Expectancy),2017,0.834557652,7
North America,Canada,Score,2017,7.315999985,7
Oceania,New Zealand,Economy,2017,1.405706048,8
Oceania,New Zealand,Family,2017,1.548195124,8
Oceania,New Zealand,Freedom,2017,0.61406213,8
Oceania,New Zealand,Generosity,2017,0.500005126,8
Oceania,New Zealand,Government trust,2017,0.382816702,8
Oceania,New Zealand,Health (Life Expectancy),2017,0.816759706,8
Oceania,New Zealand,Score,2017,7.31400013,8
Europe,Sweden,Economy,2017,1.494387269,9
Europe,Sweden,Family,2017,1.478162169,9
Europe,Sweden,Freedom,2017,0.612924099,9
Europe,Sweden,Generosity,2017,0.385399252,9
Europe,Sweden,Government trust,2017,0.384398729,9
Europe,Sweden,Health (Life Expectancy),2017,0.830875158,9
Europe,Sweden,Score,2017,7.28399992,9
Oceania,Australia,Economy,2017,1.484414935,10
Oceania,Australia,Family,2017,1.510041952,10
Oceania,Australia,Freedom,2017,0.601607382,10
Oceania,Australia,Generosity,2017,0.47769925,10
Oceania,Australia,Government trust,2017,0.30118373,10
Oceania,Australia,Health (Life Expectancy),2017,0.843886793,10
Oceania,Australia,Score,2017,7.28399992,10
Asia,Israel,Economy,2017,1.375382423,11
Asia,Israel,Family,2017,1.376289964,11
Asia,Israel,Freedom,2017,0.405988604,11
Asia,Israel,Generosity,2017,0.330082655,11
Asia,Israel,Government trust,2017,0.0852421,11
Asia,Israel,Health (Life Expectancy),2017,0.838404,11
Asia,Israel,Score,2017,7.212999821,11
North America,Costa Rica,Economy,2017,1.109706283,12
North America,Costa Rica,Family,2017,1.416403651,12
North America,Costa Rica,Freedom,2017,0.58013165,12
North America,Costa Rica,Generosity,2017,0.214613229,12
North America,Costa Rica,Government trust,2017,0.100106589,12
North America,Costa Rica,Health (Life Expectancy),2017,0.759509265,12
North America,Costa Rica,Score,2017,7.078999996,12
Europe,Austria,Economy,2017,1.487097263,13
Europe,Austria,Family,2017,1.459944963,13
Europe,Austria,Freedom,2017,0.56776619,13
Europe,Austria,Generosity,2017,0.316472322,13
Europe,Austria,Government trust,2017,0.221060365,13
Europe,Austria,Health (Life Expectancy),2017,0.815328419,13
Europe,Austria,Score,2017,7.006000042,13
North America,United States,Economy,2017,1.546259284,14
North America,United States,Family,2017,1.419920564,14
North America,United States,Freedom,2017,0.505740523,14
North America,United States,Generosity,2017,0.392578781,14
North America,United States,Government trust,2017,0.135638788,14
North America,United States,Health (Life Expectancy),2017,0.774286628,14
North America,United States,Score,2017,6.993000031,14
Europe,Ireland,Economy,2017,1.535706639,15
Europe,Ireland,Family,2017,1.558231115,15
Europe,Ireland,Freedom,2017,0.573110342,15
Europe,Ireland,Generosity,2017,0.427858323,15
Europe,Ireland,Government trust,2017,0.298388153,15
Europe,Ireland,Health (Life Expectancy),2017,0.809782624,15
Europe,Ireland,Score,2017,6.977000237,15
Europe,Germany,Economy,2017,1.487923384,16
Europe,Germany,Family,2017,1.472520351,16
Europe,Germany,Freedom,2017,0.562511384,16
Europe,Germany,Generosity,2017,0.33626917,16
Europe,Germany,Government trust,2017,0.276731938,16
Europe,Germany,Health (Life Expectancy),2017,0.798950732,16
Europe,Germany,Score,2017,6.951000214,16
Europe,Belgium,Economy,2017,1.463780761,17
Europe,Belgium,Family,2017,1.462312698,17
Europe,Belgium,Freedom,2017,0.539770722,17
Europe,Belgium,Generosity,2017,0.231503338,17
Europe,Belgium,Government trust,2017,0.251343131,17
Europe,Belgium,Health (Life Expectancy),2017,0.818091869,17
Europe,Belgium,Score,2017,6.890999794,17
Europe,Luxembourg,Economy,2017,1.741943598,18
Europe,Luxembourg,Family,2017,1.457583666,18
Europe,Luxembourg,Freedom,2017,0.596627891,18
Europe,Luxembourg,Generosity,2017,0.283180982,18
Europe,Luxembourg,Government trust,2017,0.318834424,18
Europe,Luxembourg,Health (Life Expectancy),2017,0.845089495,18
Europe,Luxembourg,Score,2017,6.862999916,18
Europe,United Kingdom,Economy,2017,1.44163394,19
Europe,United Kingdom,Family,2017,1.49646008,19
Europe,United Kingdom,Freedom,2017,0.508190036,19
Europe,United Kingdom,Generosity,2017,0.492774159,19
Europe,United Kingdom,Government trust,2017,0.265428066,19
Europe,United Kingdom,Health (Life Expectancy),2017,0.805335939,19
Europe,United Kingdom,Score,2017,6.714000225,19
South America,Chile,Economy,2017,1.25278461,20
South America,Chile,Family,2017,1.284024954,20
South America,Chile,Freedom,2017,0.376895279,20
South America,Chile,Generosity,2017,0.326662421,20
South America,Chile,Government trust,2017,0.082287982,20
South America,Chile,Health (Life Expectancy),2017,0.819479704,20
South America,Chile,Score,2017,6.65199995,20
Asia,United Arab Emirates,Economy,2017,1.626343369,21
Asia,United Arab Emirates,Family,2017,1.266410232,21
Asia,United Arab Emirates,Freedom,2017,0.60834527,21
Asia,United Arab Emirates,Generosity,2017,0.360941947,21
Asia,United Arab Emirates,Government trust,2017,0.324489564,21
Asia,United Arab Emirates,Health (Life Expectancy),2017,0.726798236,21
Asia,United Arab Emirates,Score,2017,6.647999763,21
South America,Brazil,Economy,2017,1.10735321,22
South America,Brazil,Family,2017,1.431306005,22
South America,Brazil,Freedom,2017,0.437453747,22
South America,Brazil,Generosity,2017,0.162349895,22
South America,Brazil,Government trust,2017,0.111092761,22
South America,Brazil,Health (Life Expectancy),2017,0.616552353,22
South America,Brazil,Score,2017,6.635000229,22
Europe,Czech Republic,Economy,2017,1.352682352,23
Europe,Czech Republic,Family,2017,1.433885217,23
Europe,Czech Republic,Freedom,2017,0.490946174,23
Europe,Czech Republic,Generosity,2017,0.088106759,23
