Continent,Country,Key,Year,Rank,Score,Value
Europe,Montenegro,Family,2017,83,5.236999989,1.238376498
Europe,Montenegro,Freedom,2017,83,5.236999989,0.194989055
Europe,Montenegro,Generosity,2017,83,5.236999989,0.197911024
Europe,Montenegro,Government trust,2017,83,5.236999989,0.088174194
Europe,Montenegro,Health (Life Expectancy),2017,83,5.236999989,0.667464674
Africa,Morocco,Economy,2017,84,5.235000134,0.878114581
Africa,Morocco,Family,2017,84,5.235000134,0.774864435
Africa,Morocco,Freedom,2017,84,5.235000134,0.408158332
Africa,Morocco,Generosity,2017,84,5.235000134,0.032209955
Africa,Morocco,Government trust,2017,84,5.235000134,0.087763183
Africa,Morocco,Health (Life Expectancy),2017,84,5.235000134,0.597710669
Asia,Azerbaijan,Economy,2017,85,5.234000206,1.153601766
Asia,Azerbaijan,Family,2017,85,5.234000206,1.152400255
Asia,Azerbaijan,Freedom,2017,85,5.234000206,0.398155838
Asia,Azerbaijan,Generosity,2017,85,5.234000206,0.04526934
Asia,Azerbaijan,Government trust,2017,85,5.234000206,0.180987507
Asia,Azerbaijan,Health (Life Expectancy),2017,85,5.234000206,0.540775776
North America,Dominican Republic,Economy,2017,86,5.230000019,1.079373837
North America,Dominican Republic,Family,2017,86,5.230000019,1.402416706
North America,Dominican Republic,Freedom,2017,86,5.230000019,0.552589834
North America,Dominican Republic,Generosity,2017,86,5.230000019,0.18696785
North America,Dominican Republic,Government trust,2017,86,5.230000019,0.113945253
North America,Dominican Republic,Health (Life Expectancy),2017,86,5.230000019,0.574873745
Europe,Greece,Economy,2017,87,5.227000237,1.289487481
Europe,Greece,Family,2017,87,5.227000237,1.239414573
Europe,Greece,Freedom,2017,87,5.227000237,0.095731251
Europe,Greece,Generosity,2017,87,5.227000237,0
Europe,Greece,Government trust,2017,87,5.227000237,0.043289777
Europe,Greece,Health (Life Expectancy),2017,87,5.227000237,0.810198903
Asia,Lebanon,Economy,2017,88,5.224999905,1.074987531
Asia,Lebanon,Family,2017,88,5.224999905,1.129624248
Asia,Lebanon,Freedom,2017,88,5.224999905,0.288515985
Asia,Lebanon,Generosity,2017,88,5.224999905,0.264450759
Asia,Lebanon,Government trust,2017,88,5.224999905,0.03751383
Asia,Lebanon,Health (Life Expectancy),2017,88,5.224999905,0.735081077
Europe,Portugal,Economy,2017,89,5.195000172,1.315175295
Europe,Portugal,Family,2017,89,5.195000172,1.367043018
Europe,Portugal,Freedom,2017,89,5.195000172,0.4984653
Europe,Portugal,Generosity,2017,89,5.195000172,0.095102713
Europe,Portugal,Government trust,2017,89,5.195000172,0.015869452
Europe,Portugal,Health (Life Expectancy),2017,89,5.195000172,0.795843542
Europe,Bosnia and Herzegovina,Economy,2017,90,5.18200016,0.982409418
Europe,Bosnia and Herzegovina,Family,2017,90,5.18200016,1.069335938
Europe,Bosnia and Herzegovina,Freedom,2017,90,5.18200016,0.204403177
Europe,Bosnia and Herzegovina,Generosity,2017,90,5.18200016,0.328867495
Europe,Bosnia and Herzegovina,Government trust,2017,90,5.18200016,0
Europe,Bosnia and Herzegovina,Health (Life Expectancy),2017,90,5.18200016,0.705186307
North America,Honduras,Economy,2017,91,5.181000233,0.730573118
North America,Honduras,Family,2017,91,5.181000233,1.143944979
North America,Honduras,Freedom,2017,91,5.181000233,0.34807986
North America,Honduras,Generosity,2017,91,5.181000233,0.236188874
North America,Honduras,Government trust,2017,91,5.181000233,0.073345453
North America,Honduras,Health (Life Expectancy),2017,91,5.181000233,0.58256948
Europe,Macedonia,Economy,2017,92,5.175000191,1.064577937
Europe,Macedonia,Family,2017,92,5.175000191,1.207893014
Europe,Macedonia,Freedom,2017,92,5.175000191,0.325905979
Europe,Macedonia,Generosity,2017,92,5.175000191,0.253760964
Europe,Macedonia,Government trust,2017,92,5.175000191,0.060277794
Europe,Macedonia,Health (Life Expectancy),2017,92,5.175000191,0.644948184
Africa,Somalia,Economy,2017,93,5.151000023,0.022643184
Africa,Somalia,Family,2017,93,5.151000023,0.721151352
Africa,Somalia,Freedom,2017,93,5.151000023,0.602126956
Africa,Somalia,Generosity,2017,93,5.151000023,0.291631311
Africa,Somalia,Government trust,2017,93,5.151000023,0.282410324
Africa,Somalia,Health (Life Expectancy),2017,93,5.151000023,0.113989137
Asia,Vietnam,Economy,2017,94,5.073999882,0.788547575
Asia,Vietnam,Family,2017,94,5.073999882,1.277491331
Asia,Vietnam,Freedom,2017,94,5.073999882,0.571055591
Asia,Vietnam,Generosity,2017,94,5.073999882,0.234968051
Asia,Vietnam,Government trust,2017,94,5.073999882,0.087633237
Asia,Vietnam,Health (Life Expectancy),2017,94,5.073999882,0.652168989
Africa,Nigeria,Economy,2017,95,5.073999882,0.783756256
Africa,Nigeria,Family,2017,95,5.073999882,1.215770483
Africa,Nigeria,Freedom,2017,95,5.073999882,0.394952565
Africa,Nigeria,Generosity,2017,95,5.073999882,0.230947196
Africa,Nigeria,Government trust,2017,95,5.073999882,0.026121566
Africa,Nigeria,Health (Life Expectancy),2017,95,5.073999882,0.05691573
Asia,Tajikistan,Economy,2017,96,5.040999889,0.524713635
Asia,Tajikistan,Family,2017,96,5.040999889,1.271463275
Asia,Tajikistan,Freedom,2017,96,5.040999889,0.471566707
Asia,Tajikistan,Generosity,2017,96,5.040999889,0.248997644
Asia,Tajikistan,Government trust,2017,96,5.040999889,0.146377146
Asia,Tajikistan,Health (Life Expectancy),2017,96,5.040999889,0.529235125
Asia,Bhutan,Economy,2017,97,5.011000156,0.885416389
Asia,Bhutan,Family,2017,97,5.011000156,1.340126514
Asia,Bhutan,Freedom,2017,97,5.011000156,0.501537681
Asia,Bhutan,Generosity,2017,97,5.011000156,0.474054545
Asia,Bhutan,Government trust,2017,97,5.011000156,0.17338039
Asia,Bhutan,Health (Life Expectancy),2017,97,5.011000156,0.495879292
Asia,Kyrgyzstan,Economy,2017,98,5.004000187,0.596220076
Asia,Kyrgyzstan,Family,2017,98,5.004000187,1.394238591
Asia,Kyrgyzstan,Freedom,2017,98,5.004000187,0.454943389
Asia,Kyrgyzstan,Generosity,2017,98,5.004000187,0.428580374
Asia,Kyrgyzstan,Government trust,2017,98,5.004000187,0.039439179
Asia,Kyrgyzstan,Health (Life Expectancy),2017,98,5.004000187,0.553457797
Asia,Nepal,Economy,2017,99,4.961999893,0.479820192
Asia,Nepal,Family,2017,99,4.961999893,1.179283261
Asia,Nepal,Freedom,2017,99,4.961999893,0.440305948
Asia,Nepal,Generosity,2017,99,4.961999893,0.394096166
Asia,Nepal,Government trust,2017,99,4.961999893,0.072975546
Asia,Nepal,Health (Life Expectancy),2017,99,4.961999893,0.504130781
Asia,Mongolia,Economy,2017,100,4.954999924,1.027235866
Asia,Mongolia,Family,2017,100,4.954999924,1.493011236
Asia,Mongolia,Freedom,2017,100,4.954999924,0.394143969
Asia,Mongolia,Generosity,2017,100,4.954999924,0.33846423
Asia,Mongolia,Government trust,2017,100,4.954999924,0.032902289
Asia,Mongolia,Health (Life Expectancy),2017,100,4.954999924,0.557783484
Africa,South Africa,Economy,2017,101,4.828999996,1.054698706
Africa,South Africa,Family,2017,101,4.828999996,1.384788632
Africa,South Africa,Freedom,2017,101,4.828999996,0.479246736
Africa,South Africa,Generosity,2017,101,4.828999996,0.13936238
Africa,South Africa,Government trust,2017,101,4.828999996,0.072509497
Africa,South Africa,Health (Life Expectancy),2017,101,4.828999996,0.18708007
Africa,Tunisia,Economy,2017,102,4.804999828,1.007265806
Africa,Tunisia,Family,2017,102,4.804999828,0.86835146
Africa,Tunisia,Freedom,2017,102,4.804999828,0.28968069
Africa,Tunisia,Generosity,2017,102,4.804999828,0.049693357
Africa,Tunisia,Government trust,2017,102,4.804999828,0.086723149
Africa,Tunisia,Health (Life Expectancy),2017,102,4.804999828,0.613212049
Asia,Palestinian Territories,Economy,2017,103,4.775000095,0.716249228
Asia,Palestinian Territories,Family,2017,103,4.775000095,1.155647159
Asia,Palestinian Territories,Freedom,2017,103,4.775000095,0.254711062
Asia,Palestinian Territories,Generosity,2017,103,4.775000095,0.114173174
Asia,Palestinian Territories,Government trust,2017,103,4.775000095,0.089282602
Asia,Palestinian Territories,Health (Life Expectancy),2017,103,4.775000095,0.565666974
Africa,Egypt,Economy,2017,104,4.735000134,0.989701807
Africa,Egypt,Family,2017,104,4.735000134,0.997471392
Africa,Egypt,Freedom,2017,104,4.735000134,0.282110155
Africa,Egypt,Generosity,2017,104,4.735000134,0.128631443
Africa,Egypt,Government trust,2017,104,4.735000134,0.114381365
Africa,Egypt,Health (Life Expectancy),2017,104,4.735000134,0.520187259
Europe,Bulgaria,Economy,2017,105,4.714000225,1.161459088
Europe,Bulgaria,Family,2017,105,4.714000225,1.434379458
Europe,Bulgaria,Freedom,2017,105,4.714000225,0.289231718
Europe,Bulgaria,Generosity,2017,105,4.714000225,0.113177694
Europe,Bulgaria,Government trust,2017,105,4.714000225,0.011051531
Europe,Bulgaria,Health (Life Expectancy),2017,105,4.714000225,0.70821768
Africa,Sierra Leone,Economy,2017,106,4.709000111,0.368420929
Africa,Sierra Leone,Family,2017,106,4.709000111,0.984136045
Africa,Sierra Leone,Freedom,2017,106,4.709000111,0.318697691
Africa,Sierra Leone,Generosity,2017,106,4.709000111,0.293040901
Africa,Sierra Leone,Government trust,2017,106,4.709000111,0.071095176
Africa,Sierra Leone,Health (Life Expectancy),2017,106,4.709000111,0.005564754
Africa,Cameroon,Economy,2017,107,4.695000172,0.564305365
Africa,Cameroon,Family,2017,107,4.695000172,0.946018219
Africa,Cameroon,Freedom,2017,107,4.695000172,0.430388749
Africa,Cameroon,Generosity,2017,107,4.695000172,0.236298457
Africa,Cameroon,Government trust,2017,107,4.695000172,0.051306631
Africa,Cameroon,Health (Life Expectancy),2017,107,4.695000172,0.132892117
Asia,Iran,Economy,2017,108,4.691999912,1.156873107
Asia,Iran,Family,2017,108,4.691999912,0.711551249
Asia,Iran,Freedom,2017,108,4.691999912,0.249322608
Asia,Iran,Generosity,2017,108,4.691999912,0.387242913
Asia,Iran,Government trust,2017,108,4.691999912,0.048761073
Asia,Iran,Health (Life Expectancy),2017,108,4.691999912,0.639333189
Europe,Albania,Economy,2017,109,4.644000053,0.996192753
Europe,Albania,Family,2017,109,4.644000053,0.803685248
Europe,Albania,Freedom,2017,109,4.644000053,0.381498635
Europe,Albania,Generosity,2017,109,4.644000053,0.201312944
Europe,Albania,Government trust,2017,109,4.644000053,0.039864216
Europe,Albania,Health (Life Expectancy),2017,109,4.644000053,0.731159747
Asia,Bangladesh,Economy,2017,110,4.607999802,0.586682975
Asia,Bangladesh,Family,2017,110,4.607999802,0.735131741
Asia,Bangladesh,Freedom,2017,110,4.607999802,0.478356659
Asia,Bangladesh,Generosity,2017,110,4.607999802,0.172255352
Asia,Bangladesh,Government trust,2017,110,4.607999802,0.123717859
Asia,Bangladesh,Health (Life Expectancy),2017,110,4.607999802,0.533241034
Africa,Namibia,Economy,2017,111,4.573999882,0.964434326
Africa,Namibia,Family,2017,111,4.573999882,1.098470807
Africa,Namibia,Freedom,2017,111,4.573999882,0.520303547
Africa,Namibia,Generosity,2017,111,4.573999882,0.077133745
Africa,Namibia,Government trust,2017,111,4.573999882,0.093146972
Africa,Namibia,Health (Life Expectancy),2017,111,4.573999882,0.338611811
Africa,Kenya,Economy,2017,112,4.552999973,0.560479462
Africa,Kenya,Family,2017,112,4.552999973,1.067950726
Africa,Kenya,Freedom,2017,112,4.552999973,0.452763766
Africa,Kenya,Generosity,2017,112,4.552999973,0.444860309
Africa,Kenya,Government trust,2017,112,4.552999973,0.064641319
Africa,Kenya,Health (Life Expectancy),2017,112,4.552999973,0.30998835
Africa,Mozambique,Economy,2017,113,4.550000191,0.23430565
Africa,Mozambique,Family,2017,113,4.550000191,0.870701015
Africa,Mozambique,Freedom,2017,113,4.550000191,0.480791092
Africa,Mozambique,Generosity,2017,113,4.550000191,0.322228104
Africa,Mozambique,Government trust,2017,113,4.550000191,0.179436386
Africa,Mozambique,Health (Life Expectancy),2017,113,4.550000191,0.106654435
Asia,Myanmar,Economy,2017,114,4.545000076,0.36711055
Asia,Myanmar,Family,2017,114,4.545000076,1.123235941
Asia,Myanmar,Freedom,2017,114,4.545000076,0.514492035
Asia,Myanmar,Generosity,2017,114,4.545000076,0.838075161
Asia,Myanmar,Government trust,2017,114,4.545000076,0.188816205
Asia,Myanmar,Health (Life Expectancy),2017,114,4.545000076,0.397522569
Africa,Senegal,Economy,2017,115,4.534999847,0.479309022
Africa,Senegal,Family,2017,115,4.534999847,1.179691911
Africa,Senegal,Freedom,2017,115,4.534999847,0.377922267
Africa,Senegal,Generosity,2017,115,4.534999847,0.183468893
Africa,Senegal,Government trust,2017,115,4.534999847,0.115460448
Africa,Senegal,Health (Life Expectancy),2017,115,4.534999847,0.409362853
Africa,Zambia,Economy,2017,116,4.513999939,0.636406779
Africa,Zambia,Family,2017,116,4.513999939,1.003187299
Africa,Zambia,Freedom,2017,116,4.513999939,0.461603492
Africa,Zambia,Generosity,2017,116,4.513999939,0.249580145
Africa,Zambia,Government trust,2017,116,4.513999939,0.07821355
Africa,Zambia,Health (Life Expectancy),2017,116,4.513999939,0.257835895
Asia,Iraq,Economy,2017,117,4.497000217,1.102710485
Asia,Iraq,Family,2017,117,4.497000217,0.978613198
Asia,Iraq,Freedom,2017,117,4.497000217,0.288555533
Asia,Iraq,Generosity,2017,117,4.497000217,0.199637264
Asia,Iraq,Government trust,2017,117,4.497000217,0.107215755
Asia,Iraq,Health (Life Expectancy),2017,117,4.497000217,0.50118047
Africa,Gabon,Economy,2017,118,4.465000153,1.198210239
Africa,Gabon,Family,2017,118,4.465000153,1.155620217
Africa,Gabon,Freedom,2017,118,4.465000153,0.312328577
Africa,Gabon,Generosity,2017,118,4.465000153,0.043785378
Africa,Gabon,Government trust,2017,118,4.465000153,0.076046787
Africa,Gabon,Health (Life Expectancy),2017,118,4.465000153,0.356578588
Africa,Ethiopia,Economy,2017,119,4.460000038,0.339233845
Africa,Ethiopia,Family,2017,119,4.460000038,0.864669204
Africa,Ethiopia,Freedom,2017,119,4.460000038,0.408842742
Africa,Ethiopia,Generosity,2017,119,4.460000038,0.31265074
Africa,Ethiopia,Government trust,2017,119,4.460000038,0.165455714
Africa,Ethiopia,Health (Life Expectancy),2017,119,4.460000038,0.353409708
Asia,Sri Lanka,Economy,2017,120,4.440000057,1.009850144
Asia,Sri Lanka,Family,2017,120,4.440000057,1.259976387
Asia,Sri Lanka,Freedom,2017,120,4.440000057,0.561213255
Asia,Sri Lanka,Generosity,2017,120,4.440000057,0.490863562
Asia,Sri Lanka,Government trust,2017,120,4.440000057,0.073653966
Asia,Sri Lanka,Health (Life Expectancy),2017,120,4.440000057,0.625130832
Asia,Armenia,Economy,2017,121,4.375999928,0.900596738
Asia,Armenia,Family,2017,121,4.375999928,1.007483721
Asia,Armenia,Freedom,2017,121,4.375999928,0.198303267
Asia,Armenia,Generosity,2017,121,4.375999928,0.083488092
Asia,Armenia,Government trust,2017,121,4.375999928,0.026674422
Asia,Armenia,Health (Life Expectancy),2017,121,4.375999928,0.637524426
Asia,India,Economy,2017,122,4.315000057,0.792221248
Asia,India,Family,2017,122,4.315000057,0.754372597
Asia,India,Freedom,2017,122,4.315000057,0.469987005
Asia,India,Generosity,2017,122,4.315000057,0.231538489
Asia,India,Government trust,2017,122,4.315000057,0.092226885
Asia,India,Health (Life Expectancy),2017,122,4.315000057,0.455427617
Africa,Mauritania,Economy,2017,123,4.291999817,0.648457289
Africa,Mauritania,Family,2017,123,4.291999817,1.27203083
Africa,Mauritania,Freedom,2017,123,4.291999817,0.096098043
Africa,Mauritania,Generosity,2017,123,4.291999817,0.201870024
Africa,Mauritania,Government trust,2017,123,4.291999817,0.136957005
Africa,Mauritania,Health (Life Expectancy),2017,123,4.291999817,0.28534928
Africa,Republic of the Congo,Economy,2017,124,4.290999889,0.808964252
Africa,Republic of the Congo,Family,2017,124,4.290999889,0.832044363
Africa,Republic of the Congo,Freedom,2017,124,4.290999889,0.435025871
Africa,Republic of the Congo,Generosity,2017,124,4.290999889,0.120852128
Africa,Republic of the Congo,Government trust,2017,124,4.290999889,0.079618134
Africa,Republic of the Congo,Health (Life Expectancy),2017,124,4.290999889,0.289957434
Asia,Georgia,Economy,2017,125,4.285999775,0.950612664
Asia,Georgia,Family,2017,125,4.285999775,0.570614934
Asia,Georgia,Freedom,2017,125,4.285999775,0.309410036
Asia,Georgia,Generosity,2017,125,4.285999775,0.054008815
Asia,Georgia,Government trust,2017,125,4.285999775,0.251666635
Asia,Georgia,Health (Life Expectancy),2017,125,4.285999775,0.649546981
Africa,Democratic Republic of the Congo,Economy,2017,126,4.28000021,0.092102349
Africa,Democratic Republic of the Congo,Family,2017,126,4.28000021,1.229023457
Africa,Democratic Republic of the Congo,Freedom,2017,126,4.28000021,0.235961348
Africa,Democratic Republic of the Congo,Generosity,2017,126,4.28000021,0.246455833
Africa,Democratic Republic of the Congo,Government trust,2017,126,4.28000021,0.060241356
Africa,Democratic Republic of the Congo,Health (Life Expectancy),2017,126,4.28000021,0.191407025
Africa,Mali,Economy,2017,127,4.190000057,0.476180494
Africa,Mali,Family,2017,127,4.190000057,1.281473398
Africa,Mali,Freedom,2017,127,4.190000057,0.306613743
Africa,Mali,Generosity,2017,127,4.190000057,0.183354199
Africa,Mali,Government trust,2017,127,4.190000057,0.104970247
Africa,Mali,Health (Life Expectancy),2017,127,4.190000057,0.169365674
Africa,Ivory Coast,Economy,2017,128,4.179999828,0.603048921
Africa,Ivory Coast,Family,2017,128,4.179999828,0.90478003
Africa,Ivory Coast,Freedom,2017,128,4.179999828,0.447706193
Africa,Ivory Coast,Generosity,2017,128,4.179999828,0.20123747
Africa,Ivory Coast,Government trust,2017,128,4.179999828,0.130061775
Africa,Ivory Coast,Health (Life Expectancy),2017,128,4.179999828,0.04864217
Asia,Cambodia,Economy,2017,129,4.168000221,0.601765096
Asia,Cambodia,Family,2017,129,4.168000221,1.006238341
Asia,Cambodia,Freedom,2017,129,4.168000221,0.633375823
Asia,Cambodia,Generosity,2017,129,4.168000221,0.385922968
Asia,Cambodia,Government trust,2017,129,4.168000221,0.068105951
Asia,Cambodia,Health (Life Expectancy),2017,129,4.168000221,0.429783404
Africa,Sudan,Economy,2017,130,4.138999939,0.659516692
Africa,Sudan,Family,2017,130,4.138999939,1.21400857
Africa,Sudan,Freedom,2017,130,4.138999939,0.014995855
Africa,Sudan,Generosity,2017,130,4.138999939,0.182317451
Africa,Sudan,Government trust,2017,130,4.138999939,0.08984752
Africa,Sudan,Health (Life Expectancy),2017,130,4.138999939,0.290920824
Africa,Ghana,Economy,2017,131,4.119999886,0.667224824
Africa,Ghana,Family,2017,131,4.119999886,0.873664737
Africa,Ghana,Freedom,2017,131,4.119999886,0.423026294
